"","season","HomeTeam","AwayTeam","HGGS","HGGC","AGGS","AGGC","HGH2H","AGH2H","HGS","HGAS","HGST","HGAST","AGS","AGAS","AGST","AGAST","FTHG","FTAG"
"8118","2011-12","Stoke","Liverpool",1.4474,1.0264,1.0526,1.3158,0.75,0.25,11.4474,11.2894,5.9474,6.6052,11.1842,11.3948,6.2106,6.3684,1,0
"8119","2012-13","Stoke","Liverpool",1.4736,1,1.1842,1.421,0.75,0,11.6578,11.7894,5.921,6.7368,12.0264,13,6.579,7.4736,3,1
"8120","2013-14","Stoke","Liverpool",1.2106,1.1052,1.6052,1.3422,1,0.25,10.0264,11.3948,4.8948,6.5,11.8158,14.5,6.6052,8.6052,3,5
"8121","2014-15","Stoke","Liverpool",1.2632,1.0264,2.2632,1.5526,1.5,1.5,11.2632,11.3422,4.3948,4.7894,12.6316,14.6052,5.6316,7.3684,6,1
"8122","2015-16","Stoke","Liverpool",1.5526,1.0264,1.8422,1.579,2.25,1.5,14.3948,11.6052,4.0264,3.6578,12.6842,14.1578,4.2894,5.3158,0,1
"8123","2016-17","Stoke","Liverpool",1.421,1.2106,1.3684,1.4736,1.5,0.5,13.8684,11.5526,3.7368,3.9474,11.7894,13.6578,4.1316,4.8158,1,2
"8124","2017-18","Stoke","Liverpool",1.2106,1.2632,1.6578,1.3684,0.25,0.75,11.7894,12.6052,3.7632,4.2894,10.2368,14.921,3.8422,5.3684,0,3
"8125","2008-09","Stoke","Man City",2,2,0.9474,1.6052,0.25,0.25,2,2,2,2,13.1578,8.9474,7.3684,4.579,1,0
"8126","2009-10","Stoke","Man City",1.1578,0.7894,0.921,1.7106,1,1,8.7894,9.7368,4.2632,4.8948,13.2368,10.0264,7.1842,4.9736,1,1
"8127","2010-11","Stoke","Man City",1.2106,0.9474,1.3158,1.5,0.5,0.25,9.2368,10.5,4.6316,5.8158,12.579,11.4736,6.5,6.2106,1,1
"8128","2011-12","Stoke","Man City",1.4474,1.0264,1.5264,1.2106,0.5,0.5,11.4474,11.2894,5.9474,6.6052,13.1316,11.3684,6.921,6.5,1,1
"8129","2012-13","Stoke","Man City",1.4736,1,1.6842,1,0.5,0.5,11.6578,11.7894,5.921,6.7368,12.2106,14.0526,6.6842,8.1316,1,1
"8130","2013-14","Stoke","Man City",1.2106,1.1052,1.6578,0.9474,0.5,0.5,10.0264,11.3948,4.8948,6.5,10.6316,15.9736,5.6842,9.4736,0,0
"8131","2014-15","Stoke","Man City",1.2632,1.0264,1.6842,1.1316,0.25,0.25,11.2632,11.3422,4.3948,4.7894,10.2106,15.5264,4.2894,7.3158,1,4
"8132","2015-16","Stoke","Man City",1.5526,1.0264,2.0526,1.2632,0.25,1,14.3948,11.6052,4.0264,3.6578,10.8158,15.8684,3.7632,5.2894,2,0
"8133","2016-17","Stoke","Man City",1.421,1.2106,1.6578,1.1578,0.75,1,13.8684,11.5526,3.7368,3.9474,10.3158,15.0526,3.579,5.1052,1,4
"8134","2017-18","Stoke","Man City",1.2106,1.2632,1.7632,1.1052,0.75,1,11.7894,12.6052,3.7632,4.2894,9.1316,14.7894,3.1842,5.1842,0,2
"8135","2008-09","Stoke","Man United",2,2,1.8422,0.7894,0.25,0.25,2,2,2,2,10.421,14.1842,5.3684,7.6842,0,1
"8136","2009-10","Stoke","Man United",1.1578,0.7894,1.5264,0.6842,1,1,8.7894,9.7368,4.2632,4.8948,11.079,14.1316,5.8158,7.9736,0,2
"8137","2010-11","Stoke","Man United",1.2106,0.9474,1.5526,0.7106,0,0.75,9.2368,10.5,4.6316,5.8158,11.1578,14.2894,6.1316,8.1052,1,2
"8138","2011-12","Stoke","Man United",1.4474,1.0264,1.6578,1.079,0.25,1,11.4474,11.2894,5.9474,6.6052,11.3684,13.2632,6.1052,7.2368,1,1
"8139","2012-13","Stoke","Man United",1.4736,1,1.7368,1.0264,0.5,0.75,11.6578,11.7894,5.921,6.7368,12.2106,11.921,6.4736,7.0264,0,2
"8140","2013-14","Stoke","Man United",1.2106,1.1052,2.0526,1,0.25,0.75,10.0264,11.3948,4.8948,6.5,13.0526,11.9474,7.2894,7.2894,2,1
"8141","2014-15","Stoke","Man United",1.2632,1.0264,2,1.2106,0.5,0.75,11.2632,11.3422,4.3948,4.7894,13.7106,12,6.1316,5.6578,1,1
"8142","2015-16","Stoke","Man United",1.5526,1.0264,1.4736,1.1578,0.75,0.5,14.3948,11.6052,4.0264,3.6578,13.079,11.8684,4.4474,4.0526,2,0
"8143","2016-17","Stoke","Man United",1.421,1.2106,1.1316,1.2632,0.75,0.25,13.8684,11.5526,3.7368,3.9474,12.7106,10.7632,4.2632,3.7632,1,1
"8144","2017-18","Stoke","Man United",1.2106,1.2632,1.3158,1.1316,0.75,0.25,11.7894,12.6052,3.7632,4.2894,11.8158,11.421,3.8422,4.2106,2,2
"8145","2008-09","Stoke","Middlesbrough",2,2,0.7632,1.4474,0.25,0.25,2,2,2,2,14.0264,9.1842,7.1842,4.9736,1,0
"8146","2016-17","Stoke","Middlesbrough",1.421,1.2106,2,2,1,1,13.8684,11.5526,3.7368,3.9474,2,2,2,2,2,0
"8147","2008-09","Stoke","Newcastle",2,2,0.921,1.7368,0.25,0.25,2,2,2,2,15.1578,8.7368,8.3158,4.5264,1,1
"8148","2010-11","Stoke","Newcastle",1.2106,0.9474,0.8422,1.579,1,1,9.2368,10.5,4.6316,5.8158,15.2632,8.6316,7.579,4.421,4,0
"8149","2011-12","Stoke","Newcastle",1.4474,1.0264,0.7894,1.579,1.25,0.25,11.4474,11.2894,5.9474,6.6052,11.2106,9.5264,6.0526,5.1052,1,3
"8150","2012-13","Stoke","Newcastle",1.4736,1,1.1052,1.6842,1.25,0.75,11.6578,11.7894,5.921,6.7368,13.2368,9.7106,7.1316,5.421,2,1
"8151","2013-14","Stoke","Newcastle",1.2106,1.1052,1.2632,1.8684,0.75,1,10.0264,11.3948,4.8948,6.5,14.4474,10.1578,7.7632,5.8948,1,0
"8152","2014-15","Stoke","Newcastle",1.2632,1.0264,1.079,1.7894,0.75,0.25,11.2632,11.3422,4.3948,4.7894,13.8422,11.579,6.3158,5.2368,1,0
"8153","2015-16","Stoke","Newcastle",1.5526,1.0264,0.8948,1.7632,0.5,0,14.3948,11.6052,4.0264,3.6578,13.2368,11.6052,4.9474,3.8422,1,0
"8154","2017-18","Stoke","Newcastle",1.2106,1.2632,0.6316,2.1578,0.5,0,11.7894,12.6052,3.7632,4.2894,15.6842,8.9474,5.0526,3.2106,0,1
"8155","2011-12","Stoke","Norwich",1.4474,1.0264,2,2,0.25,0.25,11.4474,11.2894,5.9474,6.6052,2,2,2,2,1,0
"8156","2012-13","Stoke","Norwich",1.4736,1,1.2632,1.8948,1,1,11.6578,11.7894,5.921,6.7368,15.5264,11.4736,9.421,6,1,0
"8157","2013-14","Stoke","Norwich",1.2106,1.1052,1.0526,1.9474,0.5,0,10.0264,11.3948,4.8948,6.5,14.421,9.8684,8.421,5.079,0,1
"8158","2015-16","Stoke","Norwich",1.5526,1.0264,0.579,2.3158,0.25,0.25,14.3948,11.6052,4.0264,3.6578,18.0526,10.4736,6.2106,3.6316,3,1
"8159","2008-09","Stoke","Portsmouth",2,2,1.079,1.3948,0.25,0.25,2,2,2,2,13.3422,10.5,7.1316,5.6052,2,2
"8160","2009-10","Stoke","Portsmouth",1.1578,0.7894,0.9474,1.421,1,1,8.7894,9.7368,4.2632,4.8948,13.5,10.1316,7.3158,5.3422,1,0
"8161","2011-12","Stoke","QPR",1.4474,1.0264,2,2,0.25,0.25,11.4474,11.2894,5.9474,6.6052,2,2,2,2,2,3
"8162","2012-13","Stoke","QPR",1.4736,1,1,2.1578,1,1,11.6578,11.7894,5.921,6.7368,16.8948,11.7894,10.2632,6.8948,1,0
"8163","2014-15","Stoke","QPR",1.2632,1.0264,0.8948,1.6842,0.75,0.75,11.2632,11.3422,4.3948,4.7894,15.8948,10.5264,9.579,5.8948,3,1
"8164","2012-13","Stoke","Reading",1.4736,1,2,2,0.25,0.25,11.6578,11.7894,5.921,6.7368,2,2,2,2,2,1
"8165","2012-13","Stoke","Southampton",1.4736,1,2,2,0.25,0.25,11.6578,11.7894,5.921,6.7368,2,2,2,2,3,3
"8166","2013-14","Stoke","Southampton",1.2106,1.1052,1.2106,1.8948,1,1,10.0264,11.3948,4.8948,6.5,12.5264,11.3684,7.0526,5.9474,1,1
"8167","2014-15","Stoke","Southampton",1.2632,1.0264,1.1842,1.5526,1,1,11.2632,11.3422,4.3948,4.7894,11.7894,11.7894,5.5,4.9474,2,1
"8168","2015-16","Stoke","Southampton",1.5526,1.0264,1.0264,1.1316,0.75,0.5,14.3948,11.6052,4.0264,3.6578,11.1052,11.8422,3.6316,3.8684,1,2
"8169","2016-17","Stoke","Southampton",1.421,1.2106,0.9736,1.0264,0.75,0.75,13.8684,11.5526,3.7368,3.9474,11.7106,11.8684,3.5526,3.8684,0,0
"8170","2017-18","Stoke","Southampton",1.2106,1.2632,1.1578,1.2106,0.25,0.5,11.7894,12.6052,3.7632,4.2894,12.2106,12.6842,3.8684,4.2632,2,1
"8171","2008-09","Stoke","Sunderland",2,2,0.6842,2,0.25,0.25,2,2,2,2,12.4736,9.421,6.579,4.7894,1,0
"8172","2009-10","Stoke","Sunderland",1.1578,0.7894,0.6842,1.7632,1,1,8.7894,9.7368,4.2632,4.8948,13.5,9.5526,7.5526,4.8948,1,0
"8173","2010-11","Stoke","Sunderland",1.2106,0.9474,0.7632,1.7368,0.5,0,9.2368,10.5,4.6316,5.8158,14.6316,9.5264,8.2368,5.0526,3,2
"8174","2011-12","Stoke","Sunderland",1.4474,1.0264,0.9474,1.7368,1,0.5,11.4474,11.2894,5.9474,6.6052,14.4736,10.2368,7.921,5.2368,0,1
"8175","2012-13","Stoke","Sunderland",1.4736,1,1.0264,1.5264,0.75,0.75,11.6578,11.7894,5.921,6.7368,15.421,10.6052,8.7106,5.5,0,0
"8176","2013-14","Stoke","Sunderland",1.2106,1.1052,1.0526,1.6842,0,0.25,10.0264,11.3948,4.8948,6.5,16.5264,9.079,9.6316,5.2894,2,0
"8177","2014-15","Stoke","Sunderland",1.2632,1.0264,1.079,1.7894,0.5,0,11.2632,11.3422,4.3948,4.7894,17.5264,9.2894,8.079,4.1316,1,1
"8178","2015-16","Stoke","Sunderland",1.5526,1.0264,0.921,1.5526,0.75,0.25,14.3948,11.6052,4.0264,3.6578,18.8158,10.2894,6.3158,3.5526,1,1
"8179","2016-17","Stoke","Sunderland",1.421,1.2106,1.0526,1.7894,0.5,0.5,13.8684,11.5526,3.7368,3.9474,17.5526,10.0526,6.1842,3.7632,2,0
"8180","2011-12","Stoke","Swansea",1.4474,1.0264,2,2,0.25,0.25,11.4474,11.2894,5.9474,6.6052,2,2,2,2,2,0
"8181","2012-13","Stoke","Swansea",1.4736,1,0.8948,1.7368,1,1,11.6578,11.7894,5.921,6.7368,15.3684,10.3684,8.579,6.0526,2,0
"8182","2013-14","Stoke","Swansea",1.2106,1.1052,0.9474,1.5264,1,0,10.0264,11.3948,4.8948,6.5,15.579,10,8.8684,5.7106,1,1
"8183","2014-15","Stoke","Swansea",1.2632,1.0264,1.0526,1.3948,0.75,0.25,11.2632,11.3422,4.3948,4.7894,14.5,11.2632,6.7368,4.4736,2,1
"8184","2015-16","Stoke","Swansea",1.5526,1.0264,1.0526,1.4474,0.75,0.5,14.3948,11.6052,4.0264,3.6578,15.1052,11.421,5.1052,3.4736,2,2
"8185","2016-17","Stoke","Swansea",1.421,1.2106,1.079,1.5526,1,0.75,13.8684,11.5526,3.7368,3.9474,16.2368,10.6052,5.579,3.6316,3,1
"8186","2017-18","Stoke","Swansea",1.2106,1.2632,1.0526,1.7894,1.25,0.75,11.7894,12.6052,3.7632,4.2894,15.0264,10.0264,5.4736,3.6052,2,1
"8187","2008-09","Stoke","Tottenham",2,2,1.1316,1.5526,0.25,0.25,2,2,2,2,11.3948,10.1316,5.921,5.4736,2,1
"8188","2009-10","Stoke","Tottenham",1.1578,0.7894,1.1578,1.6316,1,1,8.7894,9.7368,4.2632,4.8948,12.2106,10.1052,6.579,5.9736,1,2
"8189","2010-11","Stoke","Tottenham",1.2106,0.9474,1.3422,1.6842,0.75,0.75,9.2368,10.5,4.6316,5.8158,13.2368,11.2106,7.421,6.8158,1,2
"8190","2011-12","Stoke","Tottenham",1.4474,1.0264,1.3684,1.4736,0.5,1,11.4474,11.2894,5.9474,6.6052,14.2894,12.7106,7.8684,7.2632,2,1
"8191","2012-13","Stoke","Tottenham",1.4736,1,1.3684,1.3422,0.75,0.75,11.6578,11.7894,5.921,6.7368,14.0264,13.6842,7.9736,7.7106,1,2
"8192","2013-14","Stoke","Tottenham",1.2106,1.1052,1.6842,1.3684,0.75,0.75,10.0264,11.3948,4.8948,6.5,11.1842,14.579,6.5264,8.579,0,1
"8193","2014-15","Stoke","Tottenham",1.2632,1.0264,1.6316,1.4736,0.25,0.75,11.2632,11.3422,4.3948,4.7894,10.6578,14.6842,4.6316,6.6842,3,0
"8194","2015-16","Stoke","Tottenham",1.5526,1.0264,1.3684,1.5,0.75,0.25,14.3948,11.6052,4.0264,3.6578,13.2632,13.6578,4.6052,4.5526,0,4
"8195","2016-17","Stoke","Tottenham",1.421,1.2106,1.6052,1.2894,0.75,1,13.8684,11.5526,3.7368,3.9474,13.3422,13.7368,4.1316,4.921,0,4
"8196","2017-18","Stoke","Tottenham",1.2106,1.2632,1.921,0.9736,0,2,11.7894,12.6052,3.7632,4.2894,11.3422,15.421,3.421,5.6578,1,2
"8197","2015-16","Stoke","Watford",1.5526,1.0264,2,2,0.25,0.25,14.3948,11.6052,4.0264,3.6578,2,2,2,2,0,2
"8198","2016-17","Stoke","Watford",1.421,1.2106,1.0526,1.6316,1,1,13.8684,11.5526,3.7368,3.9474,15.3158,10.2632,5.2632,3.2632,2,0
"8199","2017-18","Stoke","Watford",1.2106,1.2632,0.921,1.8422,0.5,0.5,11.7894,12.6052,3.7632,4.2894,15.5264,10.079,5.4736,3.3948,0,0
"8200","2008-09","Stoke","West Brom",2,2,2,2,0.25,0.25,2,2,2,2,2,2,2,2,1,0
"8201","2010-11","Stoke","West Brom",1.2106,0.9474,0.5264,1.7894,1,1,9.2368,10.5,4.6316,5.8158,15.8948,11.3684,9.421,6,1,1
"8202","2011-12","Stoke","West Brom",1.4474,1.0264,1.3684,2.1578,0.5,0.25,11.4474,11.2894,5.9474,6.6052,13.3158,12.421,7.3684,6.4736,1,2
"8203","2012-13","Stoke","West Brom",1.4736,1,1.3158,1.8684,0.5,0.75,11.6578,11.7894,5.921,6.7368,14.2894,11.8948,7.6316,6.3948,0,0
"8204","2013-14","Stoke","West Brom",1.2106,1.1052,1.1842,1.6316,0.25,0.5,10.0264,11.3948,4.8948,6.5,15.7368,10.7632,8.4474,6.079,0,0
"8205","2014-15","Stoke","West Brom",1.2632,1.0264,1.0526,1.6842,0,0,11.2632,11.3422,4.3948,4.7894,15.3158,11.079,7,4.6842,2,0
"8206","2015-16","Stoke","West Brom",1.5526,1.0264,0.8684,1.5,0.5,0,14.3948,11.6052,4.0264,3.6578,15.6052,10.4736,5.4474,3.1842,0,1
"8207","2016-17","Stoke","West Brom",1.421,1.2106,0.7368,1.2368,0.5,0.25,13.8684,11.5526,3.7368,3.9474,16.921,8.8684,5.3684,2.6052,1,1
"8208","2017-18","Stoke","West Brom",1.2106,1.2632,0.7894,1.3422,0.25,0.5,11.7894,12.6052,3.7632,4.2894,15.5526,9.1316,4.6316,2.5264,3,1
"8209","2008-09","Stoke","West Ham",2,2,0.7632,1.5526,0.25,0.25,2,2,2,2,13.8684,9.3948,7.1052,4.6578,0,1
"8210","2009-10","Stoke","West Ham",1.1578,0.7894,0.9736,1.2894,1,1,8.7894,9.7368,4.2632,4.8948,14.5526,10.1578,7.6052,5.3422,2,1
"8211","2010-11","Stoke","West Ham",1.2106,0.9474,0.9474,1.579,0.5,0.5,9.2368,10.5,4.6316,5.8158,15.6842,10.5,8.3948,5.8948,1,1
"8212","2012-13","Stoke","West Ham",1.4736,1,1,2.0526,0.75,0.5,11.6578,11.7894,5.921,6.7368,15.8948,11.1052,9.1052,5.6316,0,1
"8213","2013-14","Stoke","West Ham",1.2106,1.1052,0.579,1.6316,0.25,0.5,10.0264,11.3948,4.8948,6.5,16.421,10.1052,10.0526,5.3684,3,1
"8214","2014-15","Stoke","West Ham",1.2632,1.0264,0.6842,1.4736,0.75,0.5,11.2632,11.3422,4.3948,4.7894,18,9.7106,7.9736,3.921,2,2
"8215","2015-16","Stoke","West Ham",1.5526,1.0264,0.8948,1.421,1.25,0.75,14.3948,11.6052,4.0264,3.6578,18.7106,10.1578,5.6842,3.0526,2,1
"8216","2016-17","Stoke","West Ham",1.421,1.2106,1.3158,1.421,1,0.75,13.8684,11.5526,3.7368,3.9474,16.5264,11.921,5.1052,3.8948,0,0
"8217","2017-18","Stoke","West Ham",1.2106,1.2632,1.5526,1.5264,0.5,0.25,11.7894,12.6052,3.7632,4.2894,15.0264,12.3684,4.8158,3.9736,0,3
"8218","2008-09","Stoke","Wigan",2,2,0.8422,1.6578,0.25,0.25,2,2,2,2,12.1578,9.8158,6.4736,4.9474,2,0
"8219","2009-10","Stoke","Wigan",1.1578,0.7894,0.7894,1.6052,1,1,8.7894,9.7368,4.2632,4.8948,12.6052,10.8948,6.7368,5.2368,2,2
"8220","2010-11","Stoke","Wigan",1.2106,0.9474,0.921,2.1578,1,0.5,9.2368,10.5,4.6316,5.8158,13.4474,11.5264,7.6316,5.921,0,1
"8221","2011-12","Stoke","Wigan",1.4474,1.0264,0.9474,2.1578,0.5,0.75,11.4474,11.2894,5.9474,6.6052,14,10.7894,7.921,6.079,2,2
"8222","2012-13","Stoke","Wigan",1.4736,1,1,1.6316,0.5,0.75,11.6578,11.7894,5.921,6.7368,14.421,10.5,8.1052,5.8684,2,2
"8223","2009-10","Stoke","Wolves",1.1578,0.7894,2,2,0.25,0.25,8.7894,9.7368,4.2632,4.8948,2,2,2,2,2,2
"8224","2010-11","Stoke","Wolves",1.2106,0.9474,1,1.7894,1,1,9.2368,10.5,4.6316,5.8158,14.8422,8.3684,8.3684,4.2632,3,0
"8225","2011-12","Stoke","Wolves",1.4474,1.0264,0.921,1.8422,1.25,0.5,11.4474,11.2894,5.9474,6.6052,14.6842,8.4736,8.4474,4.5,2,1
"8228","2000-01","Sunderland","Arsenal",1.4736,0.8948,1.4736,1,0.25,0,10,5,4,2,5,10,2,4,1,0
"8229","2001-02","Sunderland","Arsenal",1.3684,0.8684,1.2894,1.3422,0.25,0,10,5,4,2,5,10,2,4,1,1
"8230","2002-03","Sunderland","Arsenal",1.1052,0.8422,1.4474,0.9474,0.5,0.25,13.6842,10.1052,7.0526,4.6316,8.5526,11,3.5264,5.6052,0,4
"8231","2005-06","Sunderland","Arsenal",2,2,1.7368,0.7632,0.25,1.25,2,2,2,2,9.3158,11.421,4.7632,6.7894,0,3
"8232","2007-08","Sunderland","Arsenal",0.6316,1.9474,1.0526,0.9736,0,1.75,10.1052,10.4736,5.8422,5.7368,10.079,11.7632,4.8158,5.579,0,1
"8233","2008-09","Sunderland","Arsenal",1.2106,1.1052,1.5,1.0264,0,1,11.6842,10.7368,6.2106,6.2632,10.1578,12.921,5.1842,6.421,1,1
"8234","2009-10","Sunderland","Arsenal",1.1578,1.2106,1.9474,1.079,0.25,0.5,11.421,10.9736,6.1316,6.2106,10.0526,13.2368,5.3684,7.3422,1,0
"8235","2010-11","Sunderland","Arsenal",1.3948,1.1578,1.8948,1.2368,0.5,0.25,11,11.579,6.1578,6.2106,10.0264,13.2632,5.421,7.421,1,1
"8236","2011-12","Sunderland","Arsenal",1.5,1.2106,1.9474,1.421,0.5,0.25,11.7106,11.579,6.5,6.1316,10.2106,13.9736,5.7632,7.8422,1,2
"8237","2012-13","Sunderland","Arsenal",1.3422,1.1578,1.9474,1.579,0.5,0.75,12.2106,11.4736,6.6842,6.1842,11.0264,14.2632,6.1842,8.5,0,1
"8238","2013-14","Sunderland","Arsenal",1.2106,0.9474,1.579,1.2106,0.25,0.75,11.8422,12.0264,6.6578,6.6578,11.079,13.3158,5.9736,8.2368,1,3
"8239","2014-15","Sunderland","Arsenal",1.079,1.2106,1.5,1.1578,0.25,1,13.5526,13.5526,5.2894,5.8684,12.1842,12.6316,5.421,6.3684,0,2
"8240","2015-16","Sunderland","Arsenal",0.9736,1.421,1.6316,1.3684,0.25,1.25,13.2368,14.3158,3.4474,4.4736,13.0264,12.9474,4.5,4.8158,0,0
"8241","2016-17","Sunderland","Arsenal",1.0264,1.2368,1.6842,1.2368,0,0.5,12.1316,13.8422,3.3948,4.7368,12.7894,13.2106,4.0264,4.7894,1,4
"8244","2000-01","Sunderland","Aston Villa",1.4736,0.8948,1.079,1.079,0.75,0.25,10,5,4,2,5,10,2,4,1,1
"8245","2001-02","Sunderland","Aston Villa",1.3684,0.8684,1.1052,1.2106,0.75,0.5,10,5,4,2,5,10,2,4,1,1
"8246","2002-03","Sunderland","Aston Villa",1.1052,0.8422,1.1316,1.3948,0.5,0.5,13.6842,10.1052,7.0526,4.6316,12.0526,9.5264,5.7106,4.6052,1,0
"8247","2005-06","Sunderland","Aston Villa",2,2,1.1316,1.579,0.5,0.25,2,2,2,2,13.6316,10.2894,7.2632,5.1316,1,3
"8248","2007-08","Sunderland","Aston Villa",0.6316,1.9474,1.1842,1.6316,0.5,0.75,10.1052,10.4736,5.8422,5.7368,13.7106,9.1578,7.1578,5.0264,1,1
"8249","2008-09","Sunderland","Aston Villa",1.2106,1.1052,1.579,1.4736,0.5,1,11.6842,10.7368,6.2106,6.2632,13.2368,10.0264,6.8948,5.8422,1,2
"8250","2009-10","Sunderland","Aston Villa",1.1578,1.2106,1.6842,1.4736,0.5,0.75,11.421,10.9736,6.1316,6.2106,13.0264,9.5526,7.2632,5.6052,0,2
"8251","2010-11","Sunderland","Aston Villa",1.3948,1.1578,1.3158,1.3158,0.25,1,11,11.579,6.1578,6.2106,14.1316,9.6578,8.079,5.5526,1,0
"8252","2011-12","Sunderland","Aston Villa",1.5,1.2106,1.1842,1.6578,0.25,0.5,11.7106,11.579,6.5,6.1316,14.9736,10.7368,8.6052,6.1578,2,2
"8253","2012-13","Sunderland","Aston Villa",1.3422,1.1578,1.0264,1.7894,0.75,0.5,12.2106,11.4736,6.6842,6.1842,15.4736,10.1052,8.5264,5.5526,0,1
"8254","2013-14","Sunderland","Aston Villa",1.2106,0.9474,1.079,1.8158,0.5,0.75,11.8422,12.0264,6.6578,6.6578,16.1578,9.3422,8.3684,5.1578,0,1
"8255","2014-15","Sunderland","Aston Villa",1.079,1.2106,1.079,1.921,0,0.5,13.5526,13.5526,5.2894,5.8684,15.5526,9.8158,6.579,4.2106,0,4
"8256","2015-16","Sunderland","Aston Villa",0.9736,1.421,0.7894,1.6842,0,1.25,13.2368,14.3158,3.4474,4.4736,14.1842,10.2368,4.7632,3.1842,3,1
"8257","2002-03","Sunderland","Birmingham",1.1052,0.8422,2,2,0.25,0.25,13.6842,10.1052,7.0526,4.6316,2,2,2,2,0,1
"8258","2005-06","Sunderland","Birmingham",2,2,0.8684,1.4474,1,1,2,2,2,2,11.8422,7.8948,6.4474,3.7368,0,1
"8259","2007-08","Sunderland","Birmingham",0.6316,1.9474,0.4736,1.579,0,0.5,10.1052,10.4736,5.8422,5.7368,12.9474,8.0526,6.9474,4.0526,2,0
"8260","2009-10","Sunderland","Birmingham",1.1578,1.2106,0.8422,2.0526,0.5,0.25,11.421,10.9736,6.1316,6.2106,14.8422,7.1578,7.8948,3.8422,3,1
"8261","2010-11","Sunderland","Birmingham",1.3948,1.1578,1,1.7894,1.25,0.25,11,11.579,6.1578,6.2106,15.8948,9.2632,9.579,5.8422,2,2
"8263","2001-02","Sunderland","Blackburn",1.3684,0.8684,2,2,1,1,10,5,4,2,5,10,2,4,1,0
"8264","2002-03","Sunderland","Blackburn",1.1052,0.8422,1.1578,1.6316,0.25,0,13.6842,10.1052,7.0526,4.6316,12.6842,9.579,5.8422,4.579,0,0
"8265","2005-06","Sunderland","Blackburn",2,2,0.9736,1.2894,0.25,0,2,2,2,2,12.2106,10.2368,6.5,4.7894,0,1
"8266","2007-08","Sunderland","Blackburn",0.6316,1.9474,1.079,1.421,0,0.25,10.1052,10.4736,5.8422,5.7368,13.6842,9.3158,7.2368,4.6052,1,2
"8267","2008-09","Sunderland","Blackburn",1.2106,1.1052,1.1842,1.5264,0.25,0.75,11.6842,10.7368,6.2106,6.2632,13.3948,10.079,7.8684,5.5,0,0
"8268","2009-10","Sunderland","Blackburn",1.1578,1.2106,1.1052,1.7368,0.25,0.5,11.421,10.9736,6.1316,6.2106,11.8158,10.3158,6.7106,5.9474,2,1
"8269","2010-11","Sunderland","Blackburn",1.3948,1.1578,0.8158,1.9474,0.5,0.25,11,11.579,6.1578,6.2106,12.6578,10,7.2632,5.3948,3,0
"8270","2011-12","Sunderland","Blackburn",1.5,1.2106,0.9736,2.1052,1.25,0.25,11.7106,11.579,6.5,6.1316,14.8948,8.8948,8.6842,4.8684,2,1
"8271","2010-11","Sunderland","Blackpool",1.3948,1.1578,2,2,0.25,0.25,11,11.579,6.1578,6.2106,2,2,2,2,0,2
"8272","2001-02","Sunderland","Bolton",1.3684,0.8684,2,2,0.25,0.25,10,5,4,2,5,10,2,4,1,0
"8273","2002-03","Sunderland","Bolton",1.1052,0.8422,1.2632,1.6316,1,1,13.6842,10.1052,7.0526,4.6316,12.4736,8.7894,5.6316,4.2632,0,2
"8274","2005-06","Sunderland","Bolton",2,2,1.2632,1.6052,0.25,0.5,2,2,2,2,12.3422,10.5264,6.8948,5.1842,0,0
"8275","2007-08","Sunderland","Bolton",0.6316,1.9474,1.079,1.579,0,0.5,10.1052,10.4736,5.8422,5.7368,12.4474,7.8422,5.9736,3.5526,3,1
"8276","2008-09","Sunderland","Bolton",1.2106,1.1052,0.8948,1.7894,0.75,0.25,11.6842,10.7368,6.2106,6.2632,13.1052,8.2368,7,4.3684,1,4
"8277","2009-10","Sunderland","Bolton",1.1578,1.2106,0.8684,1.7894,1,1.25,11.421,10.9736,6.1316,6.2106,15.3948,9.079,8.8158,5,4,0
"8278","2010-11","Sunderland","Bolton",1.3948,1.1578,0.9474,1.7894,1.25,1,11,11.579,6.1578,6.2106,15.8684,9.9474,8.6578,5.079,1,0
"8279","2011-12","Sunderland","Bolton",1.5,1.2106,0.8948,1.7894,1.25,0,11.7106,11.579,6.5,6.1316,14.921,11.1052,7.8948,5.5526,2,2
"8280","2015-16","Sunderland","Bournemouth",0.9736,1.421,2,2,0.25,0.25,13.2368,14.3158,3.4474,4.4736,2,2,2,2,1,1
"8281","2016-17","Sunderland","Bournemouth",1.0264,1.2368,1.1578,1.7368,1,1,12.1316,13.8422,3.3948,4.7368,12.5264,11.579,4.1578,3.2106,0,1
"8283","2000-01","Sunderland","Bradford",1.4736,0.8948,0.6316,2.0526,1,1,10,5,4,2,5,10,2,4,0,0
"8284","2009-10","Sunderland","Burnley",1.1578,1.2106,2,2,0.25,0.25,11.421,10.9736,6.1316,6.2106,2,2,2,2,2,1
"8285","2014-15","Sunderland","Burnley",1.079,1.2106,2,2,1,1,13.5526,13.5526,5.2894,5.8684,2,2,2,2,2,0
"8286","2016-17","Sunderland","Burnley",1.0264,1.2368,0.7368,1.6842,1,0.25,12.1316,13.8422,3.3948,4.7368,17.7368,10.3684,5.6842,2.8948,0,0
"8287","2013-14","Sunderland","Cardiff",1.2106,0.9474,2,2,0.25,0.25,11.8422,12.0264,6.6578,6.6578,2,2,2,2,4,0
"8288","2000-01","Sunderland","Charlton",1.4736,0.8948,1.1052,1.8948,0.25,0.25,10,5,4,2,5,10,2,4,3,2
